"COD1","COD2","NRODESP","CPBTE","ENTRADA","SALIDAS","STOCK","FECENT","FECUSAL"
"A","54","16001IC04087468E","80916","300","301","-1","2016-09-12","2017-07-31"
"A","54","17001IC04058927D","290317","299","299","0.0000","2017-04-04","2018-05-21"
"A","54","17001IC04180892A","80917","270","271","-1","2017-09-15","2018-12-28"
"A","54","18001IC04080837W","90418","208","208","0.0000","2018-04-13","2019-06-19"
"A","54","19001IC04015932R","240119","200","200","0.0000","2019-01-28","2020-08-05"
"A","54","19001IC04158500Z","60919","221","221","0.0000","2019-09-11","2022-04-21"
"A","54","20001IC04111282E","200720","228","228","0.0000","2020-07-23","2021-10-12"
"A","54","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2021-12-13"
"A","54","20001IC04192939W","181120","242","242","0.0000","2020-11-24","2022-10-06"
"A","54","21001IC04054806N","190321","200","202","-2","2021-03-23","2023-06-14"
"A","54","21001IC04161492N","240821","186","186","0.0000","2021-08-30","2023-10-30"
"A","54","21001IC04245806P","131221","225","225","0.0000","2021-12-17","2024-02-20"
"A","54","21001IC05014592M","280621","200","200","0.0000","2021-06-30","2024-08-22"
"A","54","22001IC04105136H","160522","225","225","0.0000","2022-05-20","2024-12-09"
"A","54","22001IC05023281X","260922","226","189","37","2022-09-26","2025-04-29"
"A","54","23001IC04049866C","280323","267","51","216","2023-03-30","2025-03-19"
"A","54","23001IC04174792W","181023","226","36","190","2023-10-27","2024-10-18"
"A","55","11001IC04236558S","231111","145","145","0.0000","2011-11-29","2012-08-13"
"A","55","16001IC04087468E","80916","204","205","-1","2016-09-12","2017-02-03"
"A","55","17001IC04058927D","290317","300","301","-1","2017-04-04","2018-03-13"
"A","55","17001IC04180892A","80917","250","250","0.0000","2017-09-15","2019-03-26"
"A","55","18001IC04080837W","90418","209","209","0.0000","2018-04-13","2019-12-18"
"A","55","19001IC04015932R","240119","200","200","0.0000","2019-01-28","2021-01-20"
"A","55","19001IC04158500Z","60919","212","212","0.0000","2019-09-11","2022-10-19"
"A","55","20001IC04111282E","200720","228","233","-5","2020-07-23","2023-01-16"
"A","55","20001IC04173188R","221020","100","100","0.0000","2020-10-28","2022-03-07"
"A","55","20001IC04192939W","181120","222","222","0.0000","2020-11-24","2025-03-20"
"A","55","21001IC04054806N","190321","200","205","-5","2021-03-23","2025-02-04"
"A","55","21001IC04161492N","240821","197","98","99","2021-08-30","2025-04-22"
"A","55","21001IC04245806P","131221","225","225","0.0000","2021-12-17","2024-08-22"
"A","55","21001IC05014592M","280621","200","200","0.0000","2021-06-30","2024-04-24"
"A","55","22001IC04105136H","160522","225","75","150","2022-05-20","2025-04-29"
"A","55","22001IC05023281X","260922","225","73","152","2022-09-26","2025-02-26"
"A","55","23001IC04049866C","280323","267","40","227","2023-03-30","2024-09-27"
"A","55","23001IC04174792W","181023","228","43","185","2023-10-27","2024-12-10"
"A","56","11001IC04199085V","61011","100","102","-2","2011-10-11","2012-04-13"
"A","56","11001IC04236558S","231111","138","139","-1","2011-11-29","2013-02-22"
"A","56","16001IC04087468E","80916","202","206","-4","2016-09-12","2017-02-13"
"A","56","17001IC04058927D","290317","285","286","-1","2017-04-04","2018-01-11"
"A","56","17001IC04180892A","80917","268","268","0.0000","2017-09-15","2018-10-04"
"A","56","18001IC04080837W","90418","210","210","0.0000","2018-04-13","2019-09-24"
"A","56","19001IC04015932R","240119","222","222","0.0000","2019-01-28","2020-11-04"
"A","56","19001IC04158500Z","60919","212","212","0.0000","2019-09-11","2021-08-03"
"A","56","20001IC04111282E","200720","228","228","0.0000","2020-07-23","2023-02-27"
"A","56","20001IC04173188R","221020","100","100","0.0000","2020-10-28","2023-02-23"
"A","56","20001IC04192939W","181120","227","227","0.0000","2020-11-24","2024-04-17"
"A","56","21001IC04054806N","190321","200","197","3","2021-03-23","2025-02-04"
"A","56","21001IC04161492N","240821","200","200","0.0000","2021-08-30","2024-04-25"
"A","56","21001IC04245806P","131221","225","25","200","2021-12-17","2024-09-16"
"A","56","21001IC05014592M","280621","192","192","0.0000","2021-06-30","2025-04-22"
"A","56","22001IC04105136H","160522","229","97","132","2022-05-20","2024-10-16"
"A","56","22001IC05023281X","260922","225","14","211","2022-09-26","2024-09-18"
"A","56","23001IC04049866C","280323","250","22","228","2023-03-30","2023-05-17"
"A","56","23001IC04174792W","181023","227","57","170","2023-10-27","2025-02-26"
"A","57","11001IC04236558S","231111","140","140","0.0000","2011-11-29","2012-11-19"
"A","57","16001IC04087468E","80916","205","206","-1","2016-09-12","2017-04-28"
"A","57","17001IC04058927D","290317","298","299","-1","2017-04-04","2018-05-29"
"A","57","17001IC04180892A","80917","266","266","0.0000","2017-09-15","2019-11-19"
"A","57","18001IC04080837W","90418","209","209","0.0000","2018-04-13","2021-02-05"
"A","57","19001IC04015932R","240119","200","200","0.0000","2019-01-28","2023-03-23"
"A","57","19001IC04158500Z","60919","300","85","215","2019-09-11","2025-02-11"
"A","57","20001IC04111282E","200720","228","174","54","2020-07-23","2025-04-03"
"A","57","20001IC04173188R","221020","100","100","0.0000","2020-10-28","2022-03-07"
"A","57","20001IC04192939W","181120","211","78","133","2020-11-24","2022-09-13"
"A","57","21001IC04054806N","190321","200","200","0.0000","2021-03-23","2024-08-08"
"A","57","21001IC04161492N","240821","200","142","58","2021-08-30","2025-02-25"
"A","57","21001IC04245806P","131221","225","47","178","2021-12-17","2025-01-13"
"A","57","21001IC05014592M","280621","196","95","101","2021-06-30","2025-02-07"
"A","57","22001IC04105136H","160522","230","90","140","2022-05-20","2024-11-22"
"A","57","22001IC05023281X","260922","225","80","145","2022-09-26","2025-02-12"
"A","57","23001IC04049866C","280323","400","71","329","2023-03-30","2025-02-26"
"A","57","23001IC04174792W","181023","380","18","362","2023-10-27","2024-06-06"
"A","58","11001IC04236558S","231111","154","154","0.0000","2011-11-29","2012-07-06"
"A","58","16001IC04087468E","80916","210","210","0.0000","2016-09-12","2017-11-02"
"A","58","17001IC04058927D","290317","300","300","0.0000","2017-04-04","2018-08-17"
"A","58","17001IC04180892A","80917","264","264","0.0000","2017-09-15","2019-10-15"
"A","58","18001IC04080837W","90418","210","210","0.0000","2018-04-13","2022-03-07"
"A","58","19001IC04015932R","240119","178","178","0.0000","2019-01-28","2024-03-05"
"A","58","19001IC04158500Z","60919","241","142","99","2019-09-11","2025-03-28"
"A","58","20001IC04111282E","200720","228","99","129","2020-07-23","2024-04-19"
"A","58","20001IC04173188R","221020","100","100","0.0000","2020-10-28","2024-08-22"
"A","58","20001IC04192939W","181120","226","119","107","2020-11-24","2022-09-14"
"A","58","21001IC04054806N","190321","190","189","1","2021-03-23","2024-06-13"
"A","58","21001IC04161492N","240821","200","92","108","2021-08-30","2024-11-07"
"A","58","21001IC04245806P","131221","225","72","153","2021-12-17","2024-12-09"
"A","58","21001IC05014592M","280621","200","99","101","2021-06-30","2025-03-19"
"A","58","22001IC04105136H","160522","225","55","170","2022-05-20","2025-04-03"
"A","58","22001IC05023281X","260922","225","42","183","2022-09-26","2024-11-22"
"A","58","23001IC04049866C","280323","250","80","170","2023-03-30","2025-02-11"
"A","58","23001IC04174792W","181023","228","38","190","2023-10-27","2025-04-24"
"A","59","11001IC04199085V","61011","104","104","0.0000","2011-10-11","2011-10-17"
"A","59","11001IC04236558S","231111","153","155","-2","2011-11-29","2012-10-10"
"A","59","16001IC04087468E","80916","205","206","-1","2016-09-12","2017-06-27"
"A","59","17001IC04058927D","290317","255","255","0.0000","2017-04-04","2018-11-28"
"A","59","17001IC04180892A","80917","266","266","0.0000","2017-09-15","2021-11-30"
"A","59","18001IC04080837W","90418","206","206","0.0000","2018-04-13","2023-05-12"
"A","59","19001IC04015932R","240119","274","274","0.0000","2019-01-28","2024-07-18"
"A","59","19001IC04158500Z","60919","148","37","111","2019-09-11","2025-03-28"
"A","59","20001IC04111282E","200720","231","128","103","2020-07-23","2021-12-16"
"A","59","20001IC04173188R","221020","100","100","0.0000","2020-10-28","2023-02-27"
"A","59","20001IC04192939W","181120","234","30","204","2020-11-24","2022-07-19"
"A","59","21001IC04054806N","190321","175","175","0.0000","2021-03-23","2024-10-29"
"A","59","21001IC04161492N","240821","175","170","5","2021-08-30","2025-01-29"
"A","59","21001IC04245806P","131221","225","80","145","2021-12-17","2024-10-29"
"A","59","21001IC05014592M","280621","175","72","103","2021-06-30","2025-01-29"
"A","59","22001IC04105136H","160522","225","19","206","2022-05-20","2024-10-04"
"A","59","22001IC05023281X","260922","225","48","177","2022-09-26","2024-04-16"
"A","59","23001IC04049866C","280323","200","16","184","2023-03-30","2024-11-22"
"A","59","23001IC04174792W","181023","228","42","186","2023-10-27","2025-02-12"
"A","60","11001IC04199085V","61011","360","360","0.0000","2011-10-11","2012-10-24"
"A","60","11001IC04236558S","231111","155","162","-7","2011-11-29","2012-12-17"
"A","60","16001IC04087468E","80916","207","207","0.0000","2016-09-12","2017-02-10"
"A","60","17001IC04058927D","290317","514","514","0.0000","2017-04-04","2019-07-22"
"A","60","17001IC04180892A","80917","205","206","-1","2017-09-15","2021-02-22"
"A","60","18001IC04080837W","90418","210","210","0.0000","2018-04-13","2022-09-26"
"A","60","19001IC04015932R","240119","148","148","0.0000","2019-01-28","2023-01-18"
"A","60","19001IC04158500Z","60919","148","148","0.0000","2019-09-11","2024-01-25"
"A","60","20001IC04111282E","200720","152","152","0.0000","2020-07-23","2024-03-05"
"A","60","20001IC04173188R","221020","100","100","0.0000","2020-10-28","2024-05-21"
"A","60","20001IC04192939W","181120","152","39","113","2020-11-24","2022-09-05"
"A","60","21001IC04054806N","190321","175","151","24","2021-03-23","2025-04-29"
"A","60","21001IC04161492N","240821","175","175","0.0000","2021-08-30","2024-04-23"
"A","60","21001IC04245806P","131221","225","67","158","2021-12-17","2024-07-10"
"A","60","21001IC05014592M","280621","179","181","-2","2021-06-30","2025-03-19"
"A","60","22001IC04105136H","160522","222","65","157","2022-05-20","2025-04-03"
"A","60","22001IC05023281X","260922","225","9","216","2022-09-26","2025-04-03"
"A","60","23001IC04049866C","280323","200","82","118","2023-03-30","2024-08-22"
"A","60","23001IC04174792W","181023","228","13","215","2023-10-27","2024-11-22"
"A","61","11001IC04199085V","61011","154","154","0.0000","2011-10-11","2012-07-26"
"A","61","11001IC04236558S","231111","206","209","-3","2011-11-29","2014-02-18"
"A","61","16001IC04087468E","80916","204","207","-3","2016-09-12","2017-06-29"
"A","61","17001IC04180892A","80917","200","200","0.0000","2017-09-15","2018-04-05"
"A","61","18001IC04080837W","90418","89","89","0.0000","2018-04-13","2018-11-20"
"A","61","19001IC04015932R","240119","147","147","0.0000","2019-01-28","2020-08-24"
"A","61","19001IC04158500Z","60919","144","144","0.0000","2019-09-11","2021-03-30"
"A","61","20001IC04111282E","200720","152","152","0.0000","2020-07-23","2022-03-17"
"A","61","20001IC04173188R","221020","50","50","0.0000","2020-10-28","2022-10-06"
"A","61","20001IC04192939W","181120","152","152","0.0000","2020-11-24","2022-11-10"
"A","61","21001IC04054806N","190321","175","173","2","2021-03-23","2024-03-14"
"A","61","21001IC04161492N","240821","175","176","-1","2021-08-30","2025-03-19"
"A","61","21001IC04245806P","131221","225","30","195","2021-12-17","2025-04-22"
"A","61","21001IC05014592M","280621","175","173","2","2021-06-30","2025-01-29"
"A","61","22001IC04105136H","160522","233","82","151","2022-05-20","2025-02-28"
"A","61","22001IC05023281X","260922","225","15","210","2022-09-26","2024-04-16"
"A","61","23001IC04049866C","280323","200","40","160","2023-03-30","2025-01-07"
"A","61","23001IC04174792W","181023","228","9","219","2023-10-27","2025-02-26"
"A","62","11001IC04199085V","61011","252","253","-1","2011-10-11","2012-08-09"
"A","62","11001IC04236558S","231111","153","154","-1","2011-11-29","2013-07-12"
"A","62","16001IC04087468E","80916","204","206","-2","2016-09-12","2017-03-31"
"A","62","17001IC04180892A","80917","209","209","0.0000","2017-09-15","2018-05-21"
"A","62","18001IC04080837W","90418","120","120","0.0000","2018-04-13","2019-03-08"
"A","62","19001IC04015932R","240119","150","150","0.0000","2019-01-28","2021-04-06"
"A","62","19001IC04158500Z","60919","148","148","0.0000","2019-09-11","2021-08-24"
"A","62","20001IC04111282E","200720","152","152","0.0000","2020-07-23","2022-10-28"
"A","62","20001IC04173188R","221020","50","50","0.0000","2020-10-28","2022-01-27"
"A","62","20001IC04192939W","181120","152","152","0.0000","2020-11-24","2023-01-30"
"A","62","21001IC04054806N","190321","175","170","5","2021-03-23","2024-08-22"
"A","62","21001IC04161492N","240821","175","93","82","2021-08-30","2025-04-23"
"A","62","21001IC04245806P","131221","226","36","190","2021-12-17","2023-11-13"
"A","62","21001IC05014592M","280621","175","171","4","2021-06-30","2025-04-04"
"A","62","22001IC04105136H","160522","225","96","129","2022-05-20","2025-01-27"
"A","62","22001IC05023281X","260922","225","18","207","2022-09-26","2024-11-06"
"A","62","23001IC04049866C","280323","200","13","187","2023-03-30","2025-02-26"
"A","62","23001IC04174792W","181023","227","45","182","2023-10-27","2025-01-20"
"A","63","11001IC04199085V","61011","206","206","0.0000","2011-10-11","2012-03-28"
"A","63","11001IC04236558S","231111","96","97","-1","2011-11-29","2012-09-26"
"A","63","16001IC04087468E","80916","205","206","-1","2016-09-12","2017-06-07"
"A","63","17001IC04180892A","80917","210","210","0.0000","2017-09-15","2019-07-05"
"A","63","18001IC04080837W","90418","89","89","0.0000","2018-04-13","2020-08-24"
"A","63","19001IC04015932R","240119","148","149","-1","2019-01-28","2021-08-24"
"A","63","19001IC04158500Z","60919","148","149","-1","2019-09-11","2025-03-13"
"A","63","20001IC04111282E","200720","76","76","0.0000","2020-07-23","2021-12-13"
"A","63","20001IC04173188R","221020","50","50","0.0000","2020-10-28","2022-01-18"
"A","63","20001IC04192939W","181120","76","76","0.0000","2020-11-24","2024-01-22"
"A","63","21001IC04054806N","190321","150","70","80","2021-03-23","2025-03-12"
"A","63","21001IC04161492N","240821","150","150","0.0000","2021-08-30","2023-09-01"
"A","63","21001IC04245806P","131221","225","52","173","2021-12-17","2024-01-15"
"A","63","21001IC05014592M","280621","155","152","3","2021-06-30","2025-02-21"
"A","63","22001IC04105136H","160522","225","42","183","2022-05-20","2025-04-08"
"A","63","22001IC05023281X","260922","221","27","194","2022-09-26","2024-01-24"
"A","63","23001IC04049866C","280323","200","28","172","2023-03-30","2025-04-03"
"A","63","23001IC04174792W","181023","228","35","193","2023-10-27","2025-01-07"
"A","64","11001IC04199085V","61011","256","258","-2","2011-10-11","2012-10-16"
"A","64","11001IC04236558S","231111","140","140","0.0000","2011-11-29","2013-02-14"
"A","64","16001IC04087468E","80916","205","207","-2","2016-09-12","2017-05-02"
"A","64","17001IC04180892A","80917","208","208","0.0000","2017-09-15","2018-11-26"
"A","64","18001IC04080837W","90418","110","110","0.0000","2018-04-13","2019-11-01"
"A","64","19001IC04015932R","240119","148","150","-2","2019-01-28","2021-02-18"
"A","64","19001IC04158500Z","60919","148","148","0.0000","2019-09-11","2023-02-02"
"A","64","20001IC04111282E","200720","151","152","-1","2020-07-23","2024-05-02"
"A","64","20001IC04173188R","221020","50","51","-1","2020-10-28","2023-06-14"
"A","64","20001IC04192939W","181120","76","76","0.0000","2020-11-24","2022-12-28"
"A","64","21001IC04054806N","190321","150","99","51","2021-03-23","2025-04-16"
"A","64","21001IC04161492N","240821","152","52","100","2021-08-30","2025-01-21"
"A","64","21001IC04245806P","131221","225","84","141","2021-12-17","2024-11-22"
"A","64","21001IC05014592M","280621","150","152","-2","2021-06-30","2024-04-10"
"A","64","22001IC04105136H","160522","225","39","186","2022-05-20","2024-12-19"
"A","64","22001IC05023281X","260922","225","94","131","2022-09-26","2025-04-03"
"A","64","23001IC04049866C","280323","200","17","183","2023-03-30","2023-11-24"
"A","64","23001IC04174792W","181023","228","76","152","2023-10-27","2025-02-26"
"A","65","11001IC04199085V","61011","203","203","0.0000","2011-10-11","2012-11-01"
"A","65","11001IC04236558S","231111","101","105","-4","2011-11-29","2013-01-28"
"A","65","16001IC04087468E","80916","205","206","-1","2016-09-12","2017-04-24"
"A","65","17001IC04180892A","80917","210","210","0.0000","2017-09-15","2019-01-03"
