"FECHA","DOLAR","DOLARA","DOLARB","DOLARC","DOLARD","DOLARE","USUARIO","FECACT"
"13/04/2022","118","118.75","118.75","118.75","118.75","0.0000","      ","2022-04-13"
"18/04/2022","119","119","119","119","119","0.0000","      ","2022-04-18"
"19/04/2022","119.5","119.5","119.5","119.5","119.5","0.0000","      ","2022-04-19"
"20/04/2022","119.75","119.75","119.75","119.75","119.75","0.0000","      ","2022-04-20"
"21/04/2022","120","120","120","120","120","0.0000","      ","2022-04-21"
"22/04/2022","120.25","120.25","120.25","120.25","120.25","0.0000","      ","2022-04-22"
"25/04/2022","120.5","120.5","120.5","120.5","120.5","0.0000","      ","2022-04-25"
"26/04/2022","120.5","120.5","120.5","120.5","120.5","0.0000","      ","2022-04-26"
"27/04/2022","120.75","120.75","120.75","120.75","120.75","0.0000","      ","2022-04-27"
"28/04/2022","120.75","120.75","120.75","120.75","120.75","0.0000","      ","2022-04-28"
"29/04/2022","120.75","120.75","120.75","120.75","120.75","0.0000","      ","2022-04-29"
"02/05/2022","121.25","121.25","121.25","121.25","121.25","0.0000","      ","2022-05-02"
"03/05/2022","121.5","121.5","121.5","121.5","121.5","0.0000","      ","2022-05-03"
"04/05/2022","122","122","122","122","122","0.0000","      ","2022-05-04"
"05/05/2022","122.25","122.25","122.25","122.25","122.25","0.0000","      ","2022-05-05"
"06/05/2022","122.25","122.25","122.25","122.25","122.25","0.0000","      ","2022-05-06"
"09/05/2022","121.75","122.75","122.75","122.75","122.75","0.0000","      ","2022-05-09"
"10/05/2022","122.75","122.75","122.75","122.75","122.75","0.0000","      ","2022-05-10"
"11/05/2022","123","123","123","123","123","0.0000","      ","2022-05-11"
"12/05/2022","123.25","123.25","123.25","123.25","123.25","0.0000","      ","2022-05-12"
"13/05/2022","123.25","123.25","123.25","123.25","123.25","0.0000","      ","2022-05-13"
"16/05/2022","123.25","123.25","123.25","123.25","123.25","0.0000","      ","2022-05-16"
"17/05/2022","123.5","123.5","123.5","123.5","123.5","0.0000","      ","2022-05-17"
"19/05/2022","124.25","124.25","124.25","124.25","124.25","0.0000","      ","2022-05-19"
"20/05/2022","124.5","124.5","124.5","124.5","124.5","0.0000","      ","2022-05-20"
"23/05/2022","124.75","124.75","124.75","124.75","124.75","0.0000","      ","2022-05-23"
"24/05/2022","125","125","125","125","125","0.0000","      ","2022-05-24"
"26/05/2022","125.25","125.25","125.25","125.25","125.25","0.0000","      ","2022-05-26"
"27/05/2022","125.25","125.25","125.25","125.25","125.25","0.0000","      ","2022-05-27"
"30/05/2022","125.5","125.5","125.5","125.5","125.5","0.0000","      ","2022-05-30"
"31/05/2022","126","126","126","126","126","0.0000","      ","2022-05-31"
"01/06/2022","126.25","126.25","126.25","126.25","126.25","0.0000","      ","2022-06-01"
"02/06/2022","126.25","126.25","126.25","126.25","126.25","0.0000","      ","2022-06-02"
"03/06/2022","126.5","126.5","126.5","126.5","126.5","0.0000","      ","2022-06-03"
"06/06/2022","127","127","127","127","127","0.0000","      ","2022-06-06"
"07/06/2022","127.25","127.25","127.25","127.25","127.25","0.0000","      ","2022-06-07"
"08/06/2022","127.25","127.25","127.25","127.25","127.25","0.0000","      ","2022-06-08"
"09/06/2022","127.5","127.5","127.5","127.5","127.5","0.0000","      ","2022-06-09"
"10/06/2022","127.75","127.75","127.75","127.75","127.75","0.0000","      ","2022-06-10"
"13/06/2022","127","128","128","128","128","0.0000","      ","2022-06-13"
"14/06/2022","128.25","128.25","128.25","128.25","128.25","0.0000","      ","2022-06-14"
"15/06/2022","128.5","128.5","128.5","128.5","128.5","0.0000","      ","2022-06-15"
"16/06/2022","128.75","128.75","128.75","128.75","128.75","0.0000","      ","2022-06-16"
"21/06/2022","128.75","128.75","128.75","128.75","128.75","0.0000","      ","2022-06-21"
"22/06/2022","129.5","129.5","129.5","129.5","129.5","0.0000","      ","2022-06-22"
"23/06/2022","129.5","129.5","129.5","129.5","129.5","0.0000","      ","2022-06-23"
"24/06/2022","129.75","129.75","129.75","129.75","129.75","0.0000","      ","2022-06-24"
"27/06/2022","129.75","129.75","129.75","129.75","129.75","0.0000","      ","2022-06-27"
"28/06/2022","130.75","130.75","130.75","130.75","130.75","0.0000","      ","2022-06-28"
"29/06/2022","130.75","130.75","130.75","130.75","130.75","0.0000","      ","2022-06-29"
"30/06/2022","130.75","130.75","130.75","130.75","130.75","0.0000","      ","2022-06-30"
"01/07/2022","131","131","131","131","131","0.0000","      ","2022-07-01"
"04/07/2022","132","132","132","132","132","0.0000","      ","2022-07-04"
"05/07/2022","132","132","132","132","132","0.0000","      ","2022-07-05"
"06/07/2022","135","133","133","133","133","0.0000","      ","2022-07-06"
"07/07/2022","133","133","133","133","133","0.0000","      ","2022-07-07"
"08/07/2022","134","134","134","134","134","0.0000","      ","2022-07-08"
"11/07/2022","135","135","135","135","135","0.0000","      ","2022-07-11"
"12/07/2022","136","136","136","136","136","0.0000","      ","2022-07-12"
"13/07/2022","135","136","136","136","136","0.0000","      ","2022-07-13"
"14/07/2022","136","136","136","136","136","0.0000","      ","2022-07-14"
"15/07/2022","136","136","136","136","136","0.0000","      ","2022-07-15"
"18/07/2022","136","136","136","136","136","0.0000","      ","2022-07-18"
"19/07/2022","136.25","136.25","136.25","136.25","136.25","0.0000","      ","2022-07-19"
"20/07/2022","136.75","136.75","136.75","136.75","136.75","0.0000","      ","2022-07-20"
"21/07/2022","136.75","136.75","136.75","136.75","136.75","0.0000","      ","2022-07-21"
"22/07/2022","136.75","136.75","136.75","136.75","136.75","0.0000","      ","2022-07-22"
"25/07/2022","200","140","140","140","140","0.0000","      ","2022-07-25"
"26/07/2022","140","140","140","140","140","0.0000","      ","2022-07-26"
"27/07/2022","140","140","140","140","140","0.0000","      ","2022-07-27"
"28/07/2022","140","140","140","140","140","0.0000","      ","2022-07-28"
"29/07/2022","1","140","140","140","140","0.0000","      ","2022-07-29"
"01/08/2022","140","140","140","140","140","0.0000","      ","2022-08-01"
"02/08/2022","140","140","140","140","140","0.0000","      ","2022-08-02"
"03/08/2022","140","140","140","140","140","0.0000","      ","2022-08-03"
"04/08/2022","140","140","140","140","140","0.0000","      ","2022-08-04"
"05/08/2022","140","140","140","140","140","0.0000","      ","2022-08-05"
"08/08/2022","140","141","141","141","141","0.0000","      ","2022-08-08"
"09/08/2022","141","141","141","141","141","0.0000","      ","2022-08-09"
"10/08/2022","140","141","141","141","141","0.0000","      ","2022-08-10"
"11/08/2022","141","141","141","141","141","0.0000","      ","2022-08-11"
"12/08/2022","142","142","142","142","142","0.0000","      ","2022-08-12"
"16/08/2022","142","142","142","142","142","0.0000","      ","2022-08-16"
"17/08/2022","142.75","142.75","142.75","142.75","142.75","0.0000","      ","2022-08-17"
"18/08/2022","143","143","143","143","143","0.0000","      ","2022-08-18"
"19/08/2022","143.25","143.25","143.25","143.25","143.25","0.0000","      ","2022-08-19"
"22/08/2022","143.25","143.25","143.25","143.25","143.25","0.0000","      ","2022-08-22"
"23/08/2022","144","144","144","144","144","0.0000","      ","2022-08-23"
"24/08/2022","145","145","145","145","145","0.0000","      ","2022-08-24"
"25/08/2022","145","145","145","145","145","0.0000","      ","2022-08-25"
"26/08/2022","145","145","145","145","145","0.0000","      ","2022-08-26"
"29/08/2022","145.25","145.25","145.25","145.25","145.25","0.0000","      ","2022-08-29"
"30/08/2022","146","146","146","146","146","0.0000","      ","2022-08-30"
"31/08/2022","159.27","146","146","146","146","0.0000","      ","2022-08-31"
"01/09/2022","146","146","146","146","146","0.0000","      ","2022-09-01"
"02/09/2022","146","146","146","146","146","0.0000","      ","2022-09-02"
"05/09/2022","146","146","146","146","146","0.0000","      ","2022-09-05"
"06/09/2022","147","147","147","147","147","0.0000","      ","2022-09-06"
"07/09/2022","147.5","147.5","147.5","147.5","147.5","0.0000","      ","2022-09-07"
"08/09/2022","148","148","148","148","148","0.0000","      ","2022-09-08"
"09/09/2022","148.5","148.5","148.5","148.5","148.5","0.0000","      ","2022-09-09"
"12/09/2022","148.5","148.5","148.5","148.5","148.5","0.0000","      ","2022-09-12"
"13/09/2022","149.75","149.75","149.75","149.75","149.75","0.0000","      ","2022-09-13"
"14/09/2022","150","150","150","150","150","0.0000","      ","2022-09-14"
"15/09/2022","150","150","150","150","150","0.0000","      ","2022-09-15"
"16/09/2022","150","150","150","150","150","0.0000","      ","2022-09-16"
"19/09/2022","150","150","150","150","150","0.0000","      ","2022-09-19"
"20/09/2022","151","151","151","151","151","0.0000","      ","2022-09-20"
"21/09/2022","152","151.5","151.5","151.5","151.5","0.0000","      ","2022-09-21"
"22/09/2022","152","151.75","151.75","151.75","151.75","0.0000","      ","2022-09-22"
"23/09/2022","152","152","152","152","152","0.0000","      ","2022-09-23"
"26/09/2022","152.25","152.25","152.25","152.25","152.25","0.0000","      ","2022-09-26"
"27/09/2022","153.25","153.25","153.25","153.25","153.25","0.0000","      ","2022-09-27"
"28/09/2022","153.75","153.75","153.75","153.75","153.75","0.0000","      ","2022-09-28"
"29/09/2022","154","154","154","154","154","0.0000","      ","2022-09-29"
"30/09/2022","154","154","154","154","154","0.0000","      ","2022-09-30"
"03/10/2022","154.25","154.25","154.25","154.25","154.25","0.0000","      ","2022-10-03"
"04/10/2022","155.25","155.25","155.25","155.25","155.25","0.0000","      ","2022-10-04"
"05/10/2022","156","156","156","156","156","0.0000","      ","2022-10-05"
"06/10/2022","156.25","156.25","156.25","156.25","156.25","0.0000","      ","2022-10-06"
"11/10/2022","156.25","156.25","156.25","156.25","156.25","0.0000","      ","2022-10-11"
"12/10/2022","158","158","158","158","158","0.0000","      ","2022-10-12"
"13/10/2022","157.25","158.25","158.25","158.25","158.25","0.0000","      ","2022-10-13"
"14/10/2022","158.25","158.25","158.25","158.25","158.25","0.0000","      ","2022-10-14"
"17/10/2022","158.25","158.25","158.25","158.25","158.25","0.0000","      ","2022-10-17"
"18/10/2022","159.75","159.75","159.75","159.75","159.75","0.0000","      ","2022-10-18"
"19/10/2022","160","160","160","160","160","0.0000","      ","2022-10-19"
"20/10/2022","160","160","160","160","160","0.0000","      ","2022-10-20"
"21/10/2022","160.5","160.5","160.5","160.5","160.5","0.0000","      ","2022-10-21"
"24/10/2022","160.5","160.5","160.5","160.5","160.5","0.0000","      ","2022-10-24"
"25/10/2022","162","162","162","162","162","0.0000","      ","2022-10-25"
"26/10/2022","162.5","162.5","162.5","162.5","162.5","0.0000","      ","2022-10-26"
"27/10/2022","162.5","162.5","162.5","162.5","162.5","0.0000","      ","2022-10-27"
"28/10/2022","162.5","162.5","162.5","162.5","162.5","0.0000","      ","2022-10-28"
"31/10/2022","163.5","163.5","163.5","163.5","163.5","0.0000","      ","2022-10-31"
"01/11/2022","163.5","163.5","163.5","163.5","163.5","0.0000","      ","2022-11-01"
"02/11/2022","164","164","164","164","164","0.0000","      ","2022-11-02"
"03/11/2022","165","165","165","165","165","0.0000","      ","2022-11-03"
"04/11/2022","165","165","165","165","165","0.0000","      ","2022-11-04"
"07/11/2022","166","166","166","166","166","0.0000","      ","2022-11-07"
"08/11/2022","166.5","166.5","166.5","166.5","166.5","0.0000","      ","2022-11-08"
"09/11/2022","166.5","167","167","167","167","0.0000","      ","2022-11-09"
"10/11/2022","167.5","167.5","167.5","167.5","167.5","0.0000","      ","2022-11-10"
"11/11/2022","168","168","168","168","168","0.0000","      ","2022-11-11"
"14/11/2022","168","168","168","168","168","0.0000","      ","2022-11-14"
"15/11/2022","169.5","169.5","169.5","169.5","169.5","0.0000","      ","2022-11-15"
"16/11/2022","169.5","169.5","169.5","169.5","169.5","0.0000","      ","2022-11-16"
"17/11/2022","170","170","170","170","170","0.0000","      ","2022-11-17"
"18/11/2022","170.25","170.25","170.25","170.25","170.25","0.0000","      ","2022-11-18"
"22/11/2022","170.75","170.75","170.75","170.75","170.75","0.0000","      ","2022-11-22"
"23/11/2022","171.25","171.25","171.25","171.25","171.25","0.0000","      ","2022-11-23"
"24/11/2022","173","172.25","172.25","172.25","172.25","0.0000","      ","2022-11-24"
"25/11/2022","173","173","173","173","173","0.0000","      ","2022-11-25"
"28/11/2022","173","173","173","173","173","0.0000","      ","2022-11-28"
"29/11/2022","173.75","173.75","173.75","173.75","173.75","0.0000","      ","2022-11-29"
"30/11/2022","174.75","174.75","174.75","174.75","174.75","0.0000","      ","2022-11-30"
"01/12/2022","175.25","175.25","175.25","175.25","175.25","0.0000","      ","2022-12-01"
"02/12/2022","175.25","175.25","175.25","175.25","175.25","0.0000","      ","2022-12-02"
"05/12/2022","176.75","176.75","176.75","176.75","176.75","0.0000","      ","2022-12-05"
"06/12/2022","176.75","176.75","176.75","176.75","176.75","0.0000","      ","2022-12-06"
"07/12/2022","177","177","177","177","177","0.0000","      ","2022-12-07"
"12/12/2022","178.5","178.5","178.5","178.5","178.5","0.0000","      ","2022-12-12"
"13/12/2022","180","180","180","180","180","0.0000","      ","2022-12-13"
"14/12/2022","180","180","180","180","180","0.0000","      ","2022-12-14"
"15/12/2022","180","180","180","180","180","0.0000","      ","2022-12-15"
"16/12/2022","180","180","180","180","180","0.0000","      ","2022-12-16"
"19/12/2022","180","180","180","180","180","0.0000","      ","2022-12-19"
"21/12/2022","181","181","181","181","181","0.0000","      ","2022-12-21"
"22/12/2022","181.5","181.5","181.5","181.5","181.5","0.0000","      ","2022-12-22"
"23/12/2022","181.5","181.5","181.5","181.5","181.5","0.0000","      ","2022-12-23"
"26/12/2022","182","182","182","182","182","0.0000","      ","2022-12-26"
"27/12/2022","184","184","184","184","184","0.0000","      ","2022-12-27"
"28/12/2022","184","184","184","184","184","0.0000","      ","2022-12-28"
"29/12/2022","184","184","184","184","184","0.0000","      ","2022-12-29"
"30/12/2022","184.25","184.25","184.25","184.25","184.25","0.0000","      ","2022-12-30"
"02/01/2023","184.25","184.25","184.25","184.25","184.25","0.0000","      ","2023-01-02"
"03/01/2023","185.75","185.75","185.75","185.75","185.75","0.0000","      ","2023-01-03"
"04/01/2023","186.75","186.75","186.75","186.75","186.75","0.0000","      ","2023-01-04"
"05/01/2023","186.75","186.75","186.75","186.75","186.75","0.0000","      ","2023-01-05"
"06/01/2023","186.75","186.75","186.75","186.75","186.75","0.0000","      ","2023-01-06"
"09/01/2023","188.25","188.25","188.25","188.25","188.25","0.0000","      ","2023-01-09"
"10/01/2023","188.25","188.25","188.25","188.25","188.25","0.0000","      ","2023-01-10"
"11/01/2023","188.75","188.75","188.75","188.75","188.75","0.0000","      ","2023-01-11"
"12/01/2023","188.75","188.75","188.75","188.75","188.75","0.0000","      ","2023-01-12"
"13/01/2023","188.75","188.75","188.75","188.75","188.75","0.0000","      ","2023-01-13"
"16/01/2023","189","189","189","189","189","0.0000","      ","2023-01-16"
"17/01/2023","190","190","190","190","190","0.0000","      ","2023-01-17"
"18/01/2023","190","190","190","190","190","0.0000","      ","2023-01-18"
"19/01/2023","190","190","190","190","190","0.0000","      ","2023-01-19"
"20/01/2023","190","190","190","190","190","0.0000","      ","2023-01-20"
"23/01/2023","191","191","191","191","191","0.0000","      ","2023-01-23"
"24/01/2023","192","192","192","192","192","0.0000","      ","2023-01-24"
"25/01/2023","192","192","192","192","192","0.0000","      ","2023-01-25"
"26/01/2023","192.5","192.5","192.5","192.5","192.5","0.0000","      ","2023-01-26"
"27/01/2023","193","193","193","193","193","0.0000","      ","2023-01-27"
"30/01/2023","193.25","193.25","193.25","193.25","193.25","0.0000","      ","2023-01-30"
"31/01/2023","194.25","194.25","194.25","194.25","194.25","0.0000","      ","2023-01-31"
"01/02/2023","195","195","195","195","195","0.0000","      ","2023-02-01"
"02/02/2023","195.5","195.5","195.5","195.5","195.5","0.0000","      ","2023-02-02"
"03/02/2023","195.5","195.5","195.5","195.5","195.5","0.0000","      ","2023-02-03"
"06/02/2023","196","196","196","196","196","0.0000","      ","2023-02-06"
"07/02/2023","197","197","197","197","197","0.0000","      ","2023-02-07"
"08/02/2023","197.25","197.25","197.25","197.25","197.25","0.0000","      ","2023-02-08"
"09/02/2023","197.25","197.25","197.25","197.25","197.25","0.0000","      ","2023-02-09"
"10/02/2023","198.25","198.25","198.25","198.25","198.25","0.0000","      ","2023-02-10"
"13/02/2023","198.25","198.25","198.25","198.25","198.25","0.0000","      ","2023-02-13"
"14/02/2023","198.75","198.75","198.75","198.75","198.75","0.0000","      ","2023-02-14"
"15/02/2023","199","199","199","199","199","0.0000","      ","2023-02-15"
"16/02/2023","198.5","199.25","199.25","199.25","199.25","0.0000","      ","2023-02-16"
"17/02/2023","199.5","199.5","199.5","199.5","199.5","0.0000","      ","2023-02-17"
"22/02/2023","200.25","200.25","200.25","200.25","200.25","0.0000","      ","2023-02-22"
"23/02/2023","201.5","201.5","201.5","201.5","201.5","0.0000","      ","2023-02-23"
"24/02/2023","203","203","203","203","203","0.0000","      ","2023-02-24"
"27/02/2023","203.25","203.25","203.25","203.25","203.25","0.0000","      ","2023-02-27"
"28/02/2023","204.5","204.5","204.5","204.5","204.5","0.0000","      ","2023-02-28"
"01/03/2023","205","205","205","205","205","0.0000","      ","2023-03-01"
"02/03/2023","205","205","205","205","205","0.0000","      ","2023-03-02"
"03/03/2023","206","206","206","206","206","0.0000","      ","2023-03-03"
"06/03/2023","206.5","206.5","206.5","206.5","206.5","0.0000","      ","2023-03-06"
"07/03/2023","207.25","207.25","207.25","207.25","207.25","0.0000","      ","2023-03-07"
"08/03/2023","207.25","207.25","207.25","207.25","207.25","0.0000","      ","2023-03-08"
"09/03/2023","207.75","207.75","207.75","207.75","207.75","0.0000","      ","2023-03-09"
"10/03/2023","207.75","207.75","207.75","207.75","207.75","0.0000","      ","2023-03-10"
"13/03/2023","208","208","208","208","208","0.0000","      ","2023-03-13"
"14/03/2023","209.25","209.25","209.25","209.25","209.25","0.0000","      ","2023-03-14"
"15/03/2023","209.75","209.75","209.75","209.75","209.75","0.0000","      ","2023-03-15"
"16/03/2023","210","210","210","210","210","0.0000","      ","2023-03-16"
"17/03/2023","210.5","210.5","210.5","210.5","210.5","0.0000","      ","2023-03-17"
"20/03/2023","211","211","211","211","211","0.0000","      ","2023-03-20"
"21/03/2023","212","212","212","212","212","0.0000","      ","2023-03-21"
"22/03/2023","212","212","212","212","212","0.0000","      ","2023-03-22"
"23/03/2023","213","213","213","213","213","0.0000","      ","2023-03-23"
"27/03/2023","213.5","213.5","213.5","213.5","213.5","0.0000","      ","2023-03-27"
"28/03/2023","214.5","214.5","214.5","214.5","214.5","0.0000","      ","2023-03-28"
"29/03/2023","215.5","215.5","215.5","215.5","215.5","0.0000","      ","2023-03-29"
"30/03/2023","216","216","216","216","216","0.0000","      ","2023-03-30"
"31/03/2023","216.5","216.5","216.5","216.5","216.5","0.0000","      ","2023-03-31"
"03/04/2023","216.5","216.5","216.5","216.5","216.5","0.0000","      ","2023-04-03"
"04/04/2023","217.5","217.5","217.5","217.5","217.5","0.0000","      ","2023-04-04"
"05/04/2023","218.5","218.5","218.5","218.5","218.5","0.0000","      ","2023-04-05"
"10/04/2023","219.5","219.5","219.5","219.5","219.5","0.0000","      ","2023-04-10"
"11/04/2023","221.25","221.25","221.25","221.25","221.25","0.0000","      ","2023-04-11"
"12/04/2023","221.75","221.75","221.75","221.75","221.75","0.0000","      ","2023-04-12"
"13/04/2023","221.75","221.75","221.75","221.75","221.75","0.0000","      ","2023-04-13"
"14/04/2023","221.75","221.75","221.75","221.75","221.75","0.0000","      ","2023-04-14"
"17/04/2023","222","222","222","222","222","0.0000","      ","2023-04-17"
"18/04/2023","223.5","223.5","223.5","223.5","223.5","0.0000","      ","2023-04-18"
"19/04/2023","224","224","224","224","224","0.0000","      ","2023-04-19"
"20/04/2023","225","225","225","225","225","0.0000","      ","2023-04-20"
"21/04/2023","226","226","226","226","226","0.0000","      ","2023-04-21"
"24/04/2023","226","226","226","226","226","0.0000","      ","2023-04-24"
"25/04/2023","227","227","227","227","227","0.0000","      ","2023-04-25"
"26/04/2023","229","229","229","229","229","0.0000","      ","2023-04-26"
"27/04/2023","228.5","228.5","228.5","228.5","228.5","0.0000","      ","2023-04-27"
"28/04/2023","229","229","229","229","229","0.0000","      ","2023-04-28"
"02/05/2023","232","232","232","232","232","0.0000","      ","2023-05-02"
"03/05/2023","233","233","233","233","233","0.0000","      ","2023-05-03"
"04/05/2023","233","233","233","233","233","0.0000","      ","2023-05-04"
"05/05/2023","234","234","234","234","234","0.0000","      ","2023-05-05"
"08/05/2023","235","235","235","235","235","0.0000","      ","2023-05-08"
"09/05/2023","237","237","237","237","237","0.0000","      ","2023-05-09"
"10/05/2023","238","238","238","238","238","0.0000","      ","2023-05-10"
"11/05/2023","238.5","238.5","238.5","238.5","238.5","0.0000","      ","2023-05-11"
"12/05/2023","239","239","239","239","239","0.0000","      ","2023-05-12"
"15/05/2023","239.5","239.5","239.5","239.5","239.5","0.0000","      ","2023-05-15"
"16/05/2023","241","241","241","241","241","0.0000","      ","2023-05-16"
"17/05/2023","241.5","241.5","241.5","241.5","241.5","0.0000","      ","2023-05-17"
"18/05/2023","242","242","242","242","242","0.0000","      ","2023-05-18"
"19/05/2023","242.5","242.5","242.5","242.5","242.5","0.0000","      ","2023-05-19"
"22/05/2023","243","243","243","243","243","0.0000","      ","2023-05-22"
"23/05/2023","244.5","244.5","244.5","244.5","244.5","0.0000","      ","2023-05-23"
"24/05/2023","245","245","245","245","245","0.0000","      ","2023-05-24"
"29/05/2023","248","248","248","248","248","0.0000","      ","2023-05-29"
"30/05/2023","250","250","250","250","250","0.0000","      ","2023-05-30"
"31/05/2023","250","250","250","250","250","0.0000","      ","2023-05-31"
"01/06/2023","250","250","250","250","250","0.0000","      ","2023-06-01"
"02/06/2023","250.5","250.5","250.5","250.5","250.5","0.0000","      ","2023-06-02"
"05/06/2023","251.5","251.5","251.5","251.5","251.5","0.0000","      ","2023-06-05"
"06/06/2023","251.5","251.5","251.5","251.5","251.5","0.0000","      ","2023-06-06"
"07/06/2023","253.5","253.5","253.5","253.5","253.5","0.0000","      ","2023-06-07"
"08/06/2023","253.5","253.5","253.5","253.5","253.5","0.0000","      ","2023-06-08"
"09/06/2023","255","255","255","255","255","0.0000","      ","2023-06-09"
"12/06/2023","255.5","255.5","255.5","255.5","255.5","0.0000","      ","2023-06-12"
"13/06/2023","257","257","257","257","257","0.0000","      ","2023-06-13"
"14/06/2023","257","257","257","257","257","0.0000","      ","2023-06-14"
"15/06/2023","258","258","258","258","258","0.0000","      ","2023-06-15"
"16/06/2023","259","259","259","259","259","0.0000","      ","2023-06-16"
"21/06/2023","262.5","262.5","262.5","262.5","262.5","0.0000","      ","2023-06-21"
"22/06/2023","263.5","263.5","263.5","263.5","263.5","0.0000","      ","2023-06-22"
"23/06/2023","264.5","264.5","264.5","264.5","264.5","0.0000","      ","2023-06-23"
"26/06/2023","265.5","265.5","265.5","265.5","265.5","0.0000","      ","2023-06-26"
"27/06/2023","266.5","266.5","266.5","266.5","266.5","0.0000","      ","2023-06-27"
"28/06/2023","267","267","267","267","267","0.0000","      ","2023-06-28"
"29/06/2023","268","268","268","268","268","0.0000","      ","2023-06-29"
"30/06/2023","268","268","268","268","268","0.0000","      ","2023-06-30"
"03/07/2023","270","270","270","270","270","0.0000","      ","2023-07-03"
"04/07/2023","271","271","271","271","271","0.0000","      ","2023-07-04"
"05/07/2023","271.5","271.5","271.5","271.5","271.5","0.0000","      ","2023-07-05"
"06/07/2023","272.5","272.5","272.5","272.5","272.5","0.0000","      ","2023-07-06"
"07/07/2023","274","274","274","274","274","0.0000","      ","2023-07-07"
"10/07/2023","274","274","274","274","274","0.0000","      ","2023-07-10"
"11/07/2023","275.5","275.5","275.5","275.5","275.5","0.0000","      ","2023-07-11"
"12/07/2023","276","276","276","276","276","0.0000","      ","2023-07-12"
"13/07/2023","277.5","277.5","277.5","277.5","277.5","0.0000","      ","2023-07-13"
"14/07/2023","278","278","278","278","278","0.0000","      ","2023-07-14"
"17/07/2023","278","278","278","278","278","0.0000","      ","2023-07-17"
"18/07/2023","280","280","280","280","280","0.0000","      ","2023-07-18"
"19/07/2023","280","280","280","280","280","0.0000","      ","2023-07-19"
"20/07/2023","280","280","280","280","280","0.0000","      ","2023-07-20"
"21/07/2023","281","281","281","281","281","0.0000","      ","2023-07-21"
"24/07/2023","284","284","284","284","284","0.0000","      ","2023-07-24"
"25/07/2023","290","290","290","290","290","0.0000","      ","2023-07-25"
"26/07/2023","284","290","290","290","290","0.0000","      ","2023-07-26"
"27/07/2023","285","285","285","285","285","0.0000","      ","2023-07-27"
"28/07/2023","285","285","285","285","285","0.0000","      ","2023-07-28"
"31/07/2023","286","286","286","286","286","0.0000","      ","2023-07-31"
"01/08/2023","288.5","288.5","288.5","288.5","288.5","0.0000","      ","2023-08-01"
"02/08/2023","288.5","288.5","288.5","288.5","288.5","0.0000","      ","2023-08-02"
"03/08/2023","289.5","289.5","289.5","289.5","289.5","0.0000","      ","2023-08-03"
"04/08/2023","292","292","292","292","292","0.0000","      ","2023-08-04"
"07/08/2023","295","295","295","295","295","0.0000","      ","2023-08-07"
"08/08/2023","295","295","295","295","295","0.0000","      ","2023-08-08"
"09/08/2023","296","296","296","296","296","0.0000","      ","2023-08-09"
"10/08/2023","297","297","297","297","297","0.0000","      ","2023-08-10"
"11/08/2023","297","297","297","297","297","0.0000","      ","2023-08-11"
"14/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-14"
"15/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-15"
"16/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-16"
"17/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-17"
"18/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-18"
"23/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-23"
"24/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-24"
"25/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-25"
"28/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-28"
"29/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-29"
"30/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-30"
"31/08/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-08-31"
"01/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-01"
"04/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-04"
"05/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-05"
"06/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-06"
"07/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-07"
"08/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-08"
"11/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-11"
"12/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-12"
"13/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-13"
"14/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-14"
"15/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-15"
"18/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-18"
"19/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-19"
"20/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-20"
"21/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-21"
"22/09/2023","365.5","365.5","365.5","365.5","365.5","0.0000","      ","2023-09-22"
